txn_id,client_id,amount,currency,txn_ts,category
7375,248,1827.66,RUB,2025-03-15 06:24:05,Payments
7376,480,1905.73,EUR,2025-02-10 13:13:16,Transfers
7377,342,784.13,EUR,2025-02-07 20:55:08,ATM
7378,346,8678.73,USD,2025-03-09 00:57:40,Refunds
7379,240,7802.18,RUB,2025-04-02 08:15:52,Refunds
7380,252,2552.27,RUB,2025-02-13 19:00:23,ATM
7381,374,7834.74,EUR,2025-01-05 05:44:36,ATM
7382,115,4227.42,RUB,2025-03-20 21:26:23,Deposits
7383,194,7757.45,USD,2025-04-17 15:43:10,Deposits
7384,340,3236.85,RUB,2025-03-04 02:47:41,Fees
7385,349,5650.9,RUB,2025-04-07 14:51:43,ATM
7386,136,3822.29,EUR,2025-04-09 00:55:34,ATM
7387,415,1884.88,EUR,2025-02-12 21:52:41,Refunds
7388,317,5860.47,USD,2025-03-29 06:08:51,Payments
7389,195,7510.8,USD,2025-02-23 10:12:07,Refunds
7390,400,7533.54,USD,2025-02-21 09:43:51,Fees
7391,496,3569.33,USD,2025-02-05 20:36:10,ATM
7392,269,5191.93,EUR,2025-01-14 11:44:59,ATM
7393,213,7640.15,EUR,2025-02-20 19:35:02,ATM
7394,219,554.43,RUB,2025-01-10 19:22:00,ATM
7395,337,728.16,RUB,2025-01-16 22:33:09,Deposits
7396,118,3768.47,EUR,2025-02-24 08:11:33,Fees
7397,293,2242.48,USD,2025-01-18 09:50:03,Transfers
7398,109,3752.71,USD,2025-04-03 16:55:22,ATM
7399,115,946.59,EUR,2025-02-18 21:24:23,ATM
7400,272,5924.16,USD,2025-03-26 07:21:31,Deposits
7401,398,6720.69,USD,2025-02-28 06:26:31,Fees
7402,453,7920.49,USD,2025-02-12 10:25:18,Transfers
7403,135,6508.72,RUB,2025-04-03 01:59:36,ATM
7404,197,3969.85,EUR,2025-02-06 03:18:26,Transfers
7405,268,9349.93,EUR,2025-03-28 03:41:11,Transfers
7406,329,7266.06,EUR,2025-03-12 02:29:25,ATM
7407,494,5281.54,USD,2025-02-09 23:03:25,Refunds
7408,373,2076.44,RUB,2025-01-01 13:50:07,Transfers
7409,315,6493.26,USD,2025-03-15 17:47:32,Payments
7410,124,5921.29,RUB,2025-03-24 13:22:37,Payments
7411,132,6836.47,EUR,2025-01-08 02:18:25,Deposits
7412,161,7813.44,USD,2025-04-07 16:05:03,Fees
7413,364,9151.35,RUB,2025-02-16 07:03:46,Fees
7414,232,9491.08,USD,2025-02-10 19:41:40,Transfers
7415,196,6305.55,EUR,2025-01-05 17:55:38,Refunds
7416,368,9659.9,RUB,2025-02-09 01:50:11,Payments
7417,426,9115.11,USD,2025-03-20 07:07:27,ATM
7418,275,36.12,EUR,2025-02-02 19:36:41,Refunds
7419,452,6379.8,EUR,2025-02-28 23:17:04,Fees
7420,393,1792.91,EUR,2025-04-10 09:10:03,Fees
7421,386,2958.97,USD,2025-01-29 19:25:16,Transfers
7422,447,2982.03,USD,2025-04-05 12:09:21,Fees
7423,173,4836.47,USD,2025-03-10 18:30:19,Deposits
7424,403,118.55,USD,2025-03-01 09:30:21,Deposits
7425,483,2365.61,RUB,2025-02-21 14:53:20,ATM
7426,496,300.92,RUB,2025-03-15 03:29:45,ATM
7427,331,6509.08,EUR,2025-01-26 10:33:18,Transfers
7428,401,8893.98,USD,2025-01-03 13:39:34,Refunds
7429,455,9977.91,USD,2025-01-13 09:30:37,Refunds
7430,440,4491.08,USD,2025-03-25 13:33:59,Transfers
7431,459,2608.81,USD,2025-02-16 14:41:26,Transfers
7432,432,8532.5,EUR,2025-04-11 18:56:47,Payments
7433,252,1140.45,USD,2025-01-27 15:32:06,Deposits
7434,392,9742.65,USD,2025-02-24 05:39:26,Transfers
7435,264,7151.23,USD,2025-04-04 14:00:23,Refunds
7436,420,5044.31,RUB,2025-04-15 00:15:32,Refunds
7437,424,975.54,RUB,2025-02-26 21:13:40,Fees
7438,473,191.78,RUB,2025-03-29 05:33:35,Transfers
7439,335,5449.88,RUB,2025-04-07 04:04:02,Fees
7440,290,4144.37,RUB,2025-04-17 09:27:41,Deposits
7441,166,8428.22,RUB,2025-02-26 15:25:51,Transfers
7442,355,6426.63,EUR,2025-02-04 03:53:20,ATM
7443,326,4324.64,USD,2025-02-09 12:35:21,Payments
7444,305,2267.81,EUR,2025-03-02 18:01:27,Refunds
7445,370,4809.42,USD,2025-04-10 18:14:49,Payments
7446,440,1638.31,EUR,2025-04-22 12:50:46,Transfers
7447,159,6673.46,EUR,2025-04-16 14:25:26,Transfers
7448,272,6061.23,EUR,2025-04-05 15:49:52,ATM
7449,388,8102.61,RUB,2025-02-17 03:45:48,Fees
7450,427,4500.8,RUB,2025-03-21 18:26:17,Refunds
7451,411,2793.7,RUB,2025-02-02 15:55:27,Deposits
7452,419,8365.59,EUR,2025-01-10 11:08:17,Transfers
7453,442,6913.06,USD,2025-04-20 20:17:43,Payments
7454,484,7070.02,EUR,2025-01-29 13:15:57,ATM
7455,343,5285.56,EUR,2025-03-27 06:29:16,Refunds
7456,199,8761.03,RUB,2025-04-27 04:30:46,Payments
7457,325,2285.56,USD,2025-04-18 09:43:06,Refunds
7458,383,4022.9,USD,2025-02-18 09:22:06,Transfers
7459,140,7964.36,RUB,2025-03-26 14:57:10,Refunds
7460,402,1338.28,USD,2025-03-13 12:20:46,Payments
7461,317,8083.01,RUB,2025-05-03 21:22:37,Refunds
7462,474,3532.43,EUR,2025-02-10 13:15:45,Transfers
7463,184,1263.78,RUB,2025-04-28 22:19:38,Transfers
7464,462,800.7,RUB,2025-02-09 05:32:52,Transfers
7465,279,8431.86,RUB,2025-02-13 18:18:26,Payments
7466,329,7788.37,EUR,2025-04-02 10:39:37,Fees
7467,364,2887.53,EUR,2025-02-28 23:32:05,Payments
7468,331,1172.46,EUR,2025-04-28 10:40:16,Deposits
7469,461,2479.87,EUR,2025-02-18 03:25:22,Refunds
7470,166,2137.75,EUR,2025-03-27 23:04:57,Deposits
7471,391,7333.23,USD,2025-01-03 06:25:14,Fees
7472,489,2163.48,RUB,2025-01-25 13:25:28,Fees
7473,188,2168.82,USD,2025-04-26 02:49:05,Fees
7474,202,332.36,RUB,2025-03-09 07:25:50,Refunds
7475,290,5972.63,RUB,2025-04-23 08:56:42,Payments
7476,389,6892.91,EUR,2025-02-20 09:32:16,Transfers
7477,483,6538.37,RUB,2025-05-04 21:08:24,Transfers
7478,418,5690.31,RUB,2025-03-15 21:54:20,Payments
7479,417,9661.09,USD,2025-02-02 04:22:18,Payments
7480,276,4732.66,RUB,2025-04-12 17:20:13,Payments
7481,358,8602.76,EUR,2025-03-28 18:23:16,Refunds
7482,184,6463.64,EUR,2025-04-12 14:57:43,Refunds
7483,285,850.78,USD,2025-01-23 15:50:39,ATM
7484,175,8102.78,RUB,2025-03-10 16:24:13,Refunds
7485,110,5848.04,EUR,2025-01-11 10:13:56,Deposits
7486,442,6538.72,USD,2025-03-02 17:14:18,Deposits
7487,421,1810.47,RUB,2025-01-16 05:01:36,Refunds
7488,304,4380.53,EUR,2025-01-18 15:45:46,Payments
7489,105,8807.02,EUR,2025-02-13 13:54:47,Payments
7490,136,2162.16,USD,2025-04-28 04:43:22,ATM
7491,144,11.25,USD,2025-04-27 01:03:18,Transfers
7492,386,2582.51,EUR,2025-03-26 04:11:46,Fees
7493,181,4880.55,RUB,2025-03-06 15:23:36,ATM
7494,200,8214.57,USD,2025-03-13 08:26:30,Transfers
7495,444,6436.48,USD,2025-04-29 15:40:32,Payments
7496,450,9191.44,USD,2025-02-08 16:55:53,Payments
7497,405,4561.09,RUB,2025-05-03 04:24:36,Deposits
7498,223,3914.24,RUB,2025-03-10 00:31:29,Transfers
7499,331,2321.87,RUB,2025-02-15 03:31:50,Payments
7500,180,2188.44,USD,2025-03-01 03:25:27,Fees
7501,443,7363.74,EUR,2025-01-31 14:21:42,Refunds
7502,133,812.79,USD,2025-02-22 05:35:15,Refunds
7503,397,2434.71,RUB,2025-04-06 20:23:50,Payments
7504,304,8860.09,EUR,2025-02-09 23:49:30,Transfers
7505,402,5773.44,USD,2025-02-03 14:03:00,Deposits
7506,280,475.41,EUR,2025-01-18 19:08:27,Refunds
7507,163,7045.51,RUB,2025-03-15 00:18:59,ATM
7508,400,5071.76,RUB,2025-03-15 09:01:50,Deposits
7509,352,8546.67,EUR,2025-02-08 01:33:48,Refunds
7510,285,6827.51,RUB,2025-03-06 13:58:52,ATM
7511,249,54.42,RUB,2025-02-12 22:48:51,Refunds
7512,237,2065.33,USD,2025-01-29 05:02:15,Refunds
7513,292,2587.06,RUB,2025-02-23 11:31:38,Refunds
7514,204,7025.3,USD,2025-02-04 20:41:07,ATM
7515,212,5098.05,USD,2025-04-07 12:04:21,Deposits
7516,211,7477.0,RUB,2025-03-21 17:19:40,Payments
7517,105,5133.54,USD,2025-03-08 14:34:08,Fees
7518,471,3280.57,RUB,2025-01-14 00:18:12,Transfers
7519,194,1045.57,RUB,2025-02-10 08:08:05,Payments
7520,166,2034.19,RUB,2025-01-09 06:23:45,Fees
7521,160,4013.79,RUB,2025-02-17 10:14:15,Deposits
7522,495,5519.03,USD,2025-04-06 13:40:26,ATM
7523,290,9386.99,USD,2025-04-29 00:19:57,Fees
7524,230,2404.8,RUB,2025-02-02 21:06:52,Transfers
7525,261,6664.19,USD,2025-04-10 06:48:21,Fees
7526,135,1533.93,EUR,2025-04-16 12:39:22,ATM
7527,225,7140.39,RUB,2025-01-16 06:30:04,ATM
7528,199,123.3,RUB,2025-04-10 21:20:52,Transfers
7529,421,6562.64,EUR,2025-05-04 09:53:34,Fees
7530,123,1640.54,USD,2025-01-28 23:05:53,Transfers
7531,270,1811.44,RUB,2025-01-15 03:46:43,ATM
7532,416,5593.49,USD,2025-04-23 02:48:36,Fees
7533,433,3760.36,USD,2025-03-04 06:38:14,Payments
7534,305,4718.34,RUB,2025-03-02 09:14:47,Deposits
7535,189,3095.8,RUB,2025-04-20 05:56:57,Fees
7536,234,9535.14,EUR,2025-04-18 23:26:28,Transfers
7537,188,2913.65,EUR,2025-04-21 19:27:05,Payments
7538,364,5425.05,EUR,2025-01-02 05:29:08,Deposits
7539,217,8545.01,RUB,2025-04-23 18:00:03,Deposits
7540,352,6645.17,EUR,2025-02-05 05:11:06,Refunds
7541,362,3234.54,USD,2025-01-04 20:09:56,Fees
7542,475,5528.84,USD,2025-04-16 08:18:44,Transfers
7543,248,839.08,EUR,2025-03-12 20:52:42,Transfers
7544,484,5461.41,USD,2025-04-22 23:22:42,Transfers
7545,260,4319.58,RUB,2025-01-22 23:51:17,Refunds
7546,372,7581.76,RUB,2025-04-14 04:12:00,Deposits
7547,364,8480.55,EUR,2025-02-05 15:40:02,Refunds
7548,427,2004.17,USD,2025-03-17 07:53:16,Payments
7549,287,824.54,USD,2025-04-24 13:06:34,ATM
7550,416,3911.66,USD,2025-02-05 04:08:05,Payments
7551,242,5346.16,RUB,2025-04-22 12:12:16,ATM
7552,296,3774.25,USD,2025-04-02 05:19:00,Payments
7553,299,6289.33,EUR,2025-04-04 08:51:05,Payments
7554,381,5061.46,RUB,2025-04-09 06:06:22,Payments
7555,347,9366.89,EUR,2025-02-10 05:42:35,Fees
7556,131,4099.82,RUB,2025-01-28 07:58:58,ATM
7557,423,834.12,RUB,2025-01-31 23:35:24,ATM
7558,403,3026.33,RUB,2025-02-23 13:41:28,Transfers
7559,141,6062.88,USD,2025-02-28 06:23:06,Transfers
7560,484,2567.69,RUB,2025-02-26 09:02:28,Deposits
7561,364,2697.19,USD,2025-02-02 12:40:33,Refunds
7562,133,3402.33,USD,2025-01-08 12:37:38,Fees
7563,296,7463.96,USD,2025-02-01 05:37:14,Payments
7564,434,9401.93,EUR,2025-03-08 00:28:15,Payments
7565,211,3510.26,USD,2025-03-26 08:42:14,Deposits
7566,473,1962.93,RUB,2025-01-04 10:43:48,Transfers
7567,267,4212.16,EUR,2025-01-03 03:57:30,Deposits
7568,190,3524.88,RUB,2025-02-22 09:10:31,Refunds
7569,242,9900.35,EUR,2025-02-28 22:15:10,Transfers
7570,309,4644.04,RUB,2025-03-04 21:31:52,ATM
7571,375,6796.04,EUR,2025-02-25 16:27:52,Deposits
7572,471,9138.74,RUB,2025-03-12 00:01:31,ATM
7573,177,6294.33,USD,2025-01-18 16:53:27,ATM
7574,484,2501.29,EUR,2025-03-27 05:22:30,ATM
7575,311,6078.03,USD,2025-03-30 07:37:48,Transfers
7576,151,4024.74,RUB,2025-02-17 07:56:46,Refunds
7577,470,4229.28,RUB,2025-03-18 16:43:36,Transfers
7578,239,9793.45,EUR,2025-03-31 03:01:12,Payments
7579,348,2793.12,USD,2025-02-06 23:56:19,Payments
7580,379,4694.66,EUR,2025-03-07 15:51:00,Payments
7581,105,1607.07,RUB,2025-03-19 22:07:14,Deposits
7582,188,1793.66,USD,2025-01-12 19:55:32,Fees
7583,374,6038.81,USD,2025-03-30 09:48:38,Payments
7584,229,7512.65,EUR,2025-04-29 09:50:10,Payments
7585,103,6368.23,EUR,2025-02-27 10:50:15,ATM
7586,109,3299.55,USD,2025-04-19 08:26:37,ATM
7587,430,605.59,RUB,2025-02-01 15:25:49,ATM
7588,161,4707.94,EUR,2025-01-15 14:02:22,Payments
7589,140,5047.65,RUB,2025-03-11 11:59:20,Transfers
7590,324,7708.81,RUB,2025-01-08 06:30:41,Deposits
7591,147,6406.49,EUR,2025-02-05 03:45:37,Fees
7592,361,8713.87,EUR,2025-04-19 21:09:00,ATM
7593,317,7832.0,EUR,2025-03-04 04:57:31,Fees
7594,359,3665.12,RUB,2025-02-09 08:02:20,ATM
7595,296,6325.89,EUR,2025-03-22 20:48:06,Deposits
7596,411,7475.39,USD,2025-03-05 00:43:27,ATM
7597,357,9569.23,RUB,2025-03-19 13:35:44,Deposits
7598,266,4229.3,EUR,2025-05-01 14:05:41,Payments
7599,106,6486.34,EUR,2025-04-09 07:21:07,ATM
7600,209,3932.71,USD,2025-02-03 08:54:19,Transfers
7601,152,7380.9,RUB,2025-01-14 07:15:07,Transfers
7602,106,9120.81,RUB,2025-01-08 13:23:37,Fees
7603,209,9193.07,USD,2025-04-07 23:45:37,Payments
7604,182,1579.3,RUB,2025-03-23 19:35:24,Payments
7605,130,2048.93,RUB,2025-04-08 01:05:08,Deposits
7606,224,7551.75,RUB,2025-03-26 10:11:05,ATM
7607,302,6313.79,EUR,2025-04-27 08:08:02,Refunds
7608,171,9052.02,USD,2025-01-27 13:53:58,ATM
7609,209,3144.87,USD,2025-01-16 18:25:15,Transfers
7610,108,8481.73,USD,2025-02-25 11:58:40,Deposits
7611,120,6840.92,RUB,2025-02-28 07:56:14,Deposits
7612,162,1962.61,USD,2025-02-12 05:22:12,Deposits
7613,281,1273.68,EUR,2025-02-19 22:09:54,Fees
7614,366,7030.21,EUR,2025-03-31 23:31:28,Fees
7615,415,1593.03,RUB,2025-02-10 23:09:39,Fees
7616,351,7945.35,RUB,2025-04-12 05:53:22,Deposits
7617,346,5575.38,EUR,2025-03-09 18:01:02,Transfers
7618,474,4773.9,EUR,2025-01-15 03:56:39,Payments
7619,202,2762.54,EUR,2025-03-03 06:33:55,Fees
7620,419,9838.62,USD,2025-04-27 10:16:24,Refunds
7621,474,7224.45,USD,2025-03-05 06:25:58,Payments
7622,327,7782.86,EUR,2025-02-23 12:18:47,Payments
7623,436,7689.42,EUR,2025-02-05 08:45:58,Transfers
7624,155,5844.32,EUR,2025-01-25 15:11:59,Fees
7625,451,9397.59,RUB,2025-01-08 19:15:02,Transfers
7626,325,5842.38,EUR,2025-02-05 00:14:01,Payments
7627,188,5205.26,RUB,2025-02-16 22:36:42,Deposits
7628,124,2744.37,RUB,2025-01-10 19:35:22,Deposits
7629,387,2824.54,USD,2025-02-04 05:45:30,Deposits
7630,272,7371.47,USD,2025-02-16 04:28:44,ATM
7631,224,3354.33,USD,2025-01-26 02:34:14,Transfers
7632,256,7289.82,EUR,2025-03-02 22:08:03,Payments
7633,496,9527.54,EUR,2025-03-08 17:21:40,Payments
7634,271,4398.68,EUR,2025-03-30 17:57:23,Fees
7635,131,982.28,RUB,2025-04-25 06:17:15,ATM
7636,211,6668.8,RUB,2025-02-27 09:42:53,Transfers
7637,158,105.14,RUB,2025-01-27 14:22:34,Refunds
7638,374,7872.17,USD,2025-03-09 17:27:29,ATM
7639,420,5261.27,EUR,2025-03-29 10:50:50,Fees
7640,436,4902.42,EUR,2025-04-10 15:19:28,Fees
7641,353,5698.73,RUB,2025-02-09 09:39:21,Transfers
7642,407,5168.92,RUB,2025-01-20 16:44:35,ATM
7643,266,3244.53,USD,2025-03-07 21:05:45,ATM
7644,351,2822.27,USD,2025-02-20 18:43:45,Deposits
7645,142,4158.82,RUB,2025-02-12 10:20:31,ATM
7646,315,8950.14,EUR,2025-03-31 04:37:48,Deposits
7647,322,1362.35,RUB,2025-04-23 23:12:26,Payments
7648,112,3254.4,USD,2025-04-05 19:10:22,Payments
7649,319,1931.08,EUR,2025-02-24 13:26:45,Deposits
7650,389,4277.1,RUB,2025-03-30 05:32:53,Refunds
7651,247,1343.65,EUR,2025-02-09 08:27:32,Transfers
7652,317,7610.35,USD,2025-01-18 06:55:11,ATM
7653,214,1043.64,EUR,2025-01-09 15:41:22,Payments
7654,208,6655.97,USD,2025-01-29 13:02:38,ATM
7655,151,2684.43,EUR,2025-03-13 13:34:09,Transfers
7656,231,4727.18,USD,2025-05-01 14:58:56,Deposits
7657,421,2007.88,RUB,2025-01-01 06:39:10,Fees
7658,474,7304.93,EUR,2025-01-18 20:36:53,Deposits
7659,354,9483.28,EUR,2025-03-12 04:15:13,Refunds
7660,349,2225.24,USD,2025-02-27 07:52:31,Payments
7661,345,9532.0,EUR,2025-05-02 03:21:42,Payments
7662,290,3259.49,EUR,2025-01-04 22:54:52,Transfers
7663,269,5582.89,USD,2025-04-15 15:24:28,Transfers
7664,348,7018.88,EUR,2025-04-16 06:52:23,Deposits
7665,413,2000.69,USD,2025-04-05 01:44:44,Refunds
7666,265,4453.19,EUR,2025-01-24 19:25:39,Transfers
7667,326,687.6,USD,2025-02-26 03:38:17,Deposits
7668,288,6973.57,USD,2025-02-24 00:18:47,Payments
7669,214,4172.0,RUB,2025-01-30 06:56:18,Fees
7670,216,8917.53,RUB,2025-03-20 13:07:19,ATM
7671,131,2747.18,USD,2025-05-03 11:38:33,Payments
7672,275,9236.78,EUR,2025-01-15 15:42:32,Deposits
7673,384,1418.99,RUB,2025-01-29 06:54:16,Transfers
7674,374,6073.59,RUB,2025-04-17 04:37:33,Deposits
7675,494,3085.0,RUB,2025-04-14 05:52:52,Transfers
7676,115,1826.0,USD,2025-01-16 15:23:38,Fees
7677,404,948.43,USD,2025-04-10 09:39:27,Payments
7678,418,6559.87,RUB,2025-02-19 16:37:34,ATM
7679,274,2339.35,EUR,2025-04-30 10:45:05,Fees
7680,213,5732.42,USD,2025-02-13 19:47:07,Payments
7681,242,9794.39,RUB,2025-02-27 12:30:47,Refunds
7682,373,3166.46,EUR,2025-02-11 17:58:45,Fees
7683,444,359.09,EUR,2025-01-31 13:15:40,Transfers
7684,357,1436.8,USD,2025-02-10 23:10:34,Deposits
7685,305,1202.03,EUR,2025-03-29 04:27:02,Fees
7686,361,4638.2,USD,2025-01-29 11:38:17,ATM
7687,128,7449.06,RUB,2025-02-06 23:19:19,Fees
7688,343,2971.48,RUB,2025-04-12 16:54:38,Refunds
7689,116,1466.97,RUB,2025-02-10 16:04:55,Deposits
7690,483,6411.26,RUB,2025-03-10 01:40:21,Payments
7691,455,3018.79,USD,2025-04-02 09:25:11,Deposits
7692,303,5755.95,USD,2025-01-06 11:12:21,ATM
7693,249,9338.53,USD,2025-02-03 07:19:39,Fees
7694,392,2920.56,EUR,2025-03-19 01:18:58,Transfers
7695,355,5129.79,RUB,2025-04-11 00:10:35,Refunds
7696,382,8070.05,EUR,2025-03-02 20:00:03,Payments
7697,306,6920.26,RUB,2025-04-14 15:27:44,ATM
7698,194,7517.27,EUR,2025-01-01 06:14:59,Deposits
7699,129,7727.97,RUB,2025-03-15 11:33:47,Fees
7700,213,5403.76,RUB,2025-03-24 18:51:12,Transfers
7701,311,5365.26,RUB,2025-01-28 14:48:55,Refunds
7702,269,7191.71,RUB,2025-03-05 13:09:24,Payments
7703,302,6979.51,EUR,2025-04-06 23:58:23,Fees
7704,211,6703.88,USD,2025-04-20 22:08:25,Deposits
7705,475,3827.53,RUB,2025-05-03 22:46:02,ATM
7706,246,8287.14,USD,2025-05-02 18:20:07,Transfers
7707,438,2369.67,USD,2025-02-04 07:58:04,Deposits
7708,256,1565.76,EUR,2025-01-23 23:58:01,Deposits
7709,277,3458.17,EUR,2025-03-14 03:47:42,Transfers
7710,341,2545.77,EUR,2025-03-24 04:12:15,Payments
7711,205,6635.19,RUB,2025-02-04 21:18:52,Deposits
7712,187,2317.87,USD,2025-03-24 21:56:33,Deposits
7713,251,6568.33,USD,2025-04-07 07:16:21,Fees
7714,421,5137.1,USD,2025-03-26 10:21:59,Deposits
7715,157,1532.98,EUR,2025-04-02 02:00:38,ATM
7716,275,2591.38,EUR,2025-01-25 09:55:33,Deposits
7717,368,5222.05,EUR,2025-01-13 23:11:27,Deposits
7718,382,7333.72,RUB,2025-01-10 11:24:16,Fees
7719,273,3988.53,USD,2025-03-05 16:24:57,Fees
7720,132,2336.0,EUR,2025-01-12 20:19:53,Refunds
7721,106,2957.83,RUB,2025-04-29 08:38:21,Deposits
7722,287,960.22,EUR,2025-03-04 20:45:45,Payments
7723,424,261.24,RUB,2025-04-10 12:45:09,ATM
7724,111,9731.56,RUB,2025-01-22 07:02:13,Deposits
7725,454,973.14,RUB,2025-03-16 05:06:24,Payments
7726,370,1257.62,EUR,2025-04-02 06:18:39,Refunds
7727,103,8710.93,EUR,2025-05-04 10:57:00,ATM
7728,237,6638.42,EUR,2025-03-23 20:42:09,ATM
7729,188,4366.36,RUB,2025-03-31 07:41:36,ATM
7730,479,6493.74,EUR,2025-01-07 02:08:00,Refunds
7731,321,9350.5,RUB,2025-02-27 20:24:02,Fees
7732,229,1002.78,RUB,2025-03-25 16:57:18,Fees
7733,211,2444.67,RUB,2025-04-21 17:29:44,Fees
7734,325,8604.4,RUB,2025-01-26 05:11:16,Fees
7735,102,7808.59,USD,2025-01-14 09:19:08,Fees
7736,202,9942.62,EUR,2025-03-15 15:51:57,Payments
7737,166,3145.95,RUB,2025-01-18 23:32:32,Deposits
7738,348,9449.42,RUB,2025-04-29 14:17:31,Transfers
7739,367,3443.45,USD,2025-01-20 01:24:50,Refunds
7740,286,7153.78,RUB,2025-02-04 16:03:13,ATM
7741,156,8828.6,EUR,2025-04-24 02:41:13,ATM
7742,248,1716.11,USD,2025-02-21 12:41:11,ATM
7743,437,2064.33,USD,2025-03-14 11:04:39,Fees
7744,181,5813.78,RUB,2025-03-14 13:13:40,Fees
7745,165,8439.81,EUR,2025-03-01 20:16:57,Transfers
7746,144,798.71,EUR,2025-01-25 13:30:48,Refunds
7747,426,8510.3,EUR,2025-02-09 09:02:09,Fees
7748,147,3437.77,USD,2025-04-29 05:17:23,Transfers
7749,332,4068.2,RUB,2025-01-19 07:40:59,ATM
7750,499,3405.21,RUB,2025-03-28 13:36:21,Deposits
7751,356,9115.68,RUB,2025-04-01 10:13:29,Deposits
7752,264,1316.64,USD,2025-04-14 05:43:38,Refunds
7753,182,5747.0,RUB,2025-02-15 15:19:11,Transfers
7754,100,1489.6,RUB,2025-04-27 19:02:07,Refunds
7755,162,9286.66,RUB,2025-01-26 21:47:09,ATM
7756,481,7981.33,RUB,2025-03-31 02:26:42,Fees
7757,157,2345.85,RUB,2025-01-10 22:23:32,Fees
7758,107,2984.8,USD,2025-03-20 13:16:08,ATM
7759,426,3821.34,EUR,2025-04-15 21:38:13,Transfers
7760,267,4060.12,USD,2025-01-07 19:26:18,Refunds
7761,242,8175.26,RUB,2025-04-25 07:38:15,ATM
7762,386,5649.69,USD,2025-03-12 08:44:12,Deposits
7763,309,4285.21,RUB,2025-01-20 02:53:44,Transfers
7764,465,7197.25,USD,2025-04-13 23:29:16,Payments
7765,287,4584.07,RUB,2025-04-05 17:35:37,Transfers
7766,385,1291.12,USD,2025-01-02 19:57:31,Payments
7767,451,1083.82,EUR,2025-01-20 23:07:26,Refunds
7768,285,3266.31,USD,2025-04-09 00:05:34,Deposits
7769,213,6032.67,EUR,2025-02-16 05:05:35,ATM
7770,489,1357.06,USD,2025-03-19 06:38:46,Fees
7771,190,5505.84,EUR,2025-02-16 21:06:16,Refunds
7772,115,2703.4,EUR,2025-03-22 09:59:40,Deposits
7773,331,6957.18,USD,2025-01-27 16:43:59,Payments
7774,494,292.34,USD,2025-03-18 08:08:33,ATM
7775,134,4695.54,USD,2025-05-03 22:38:34,Refunds
7776,439,532.12,RUB,2025-02-21 14:05:23,Deposits
7777,432,3311.77,RUB,2025-03-31 23:45:59,Payments
7778,471,165.6,EUR,2025-04-15 21:31:57,Fees
7779,268,4696.3,USD,2025-02-14 11:56:20,ATM
7780,201,7672.49,EUR,2025-01-08 01:56:03,Payments
7781,304,1011.2,USD,2025-01-30 16:05:34,Payments
7782,156,7354.87,RUB,2025-01-06 20:11:28,ATM
7783,437,5846.11,USD,2025-04-02 02:03:34,Payments
7784,365,5051.01,USD,2025-02-20 02:51:11,Transfers
7785,293,5998.84,USD,2025-01-30 12:54:47,Transfers
7786,306,3365.61,EUR,2025-01-10 12:40:10,Deposits
7787,384,7106.29,USD,2025-01-19 22:51:55,Fees
7788,309,7798.86,RUB,2025-02-11 01:18:41,Deposits
7789,435,7784.46,RUB,2025-04-21 14:52:53,Refunds
7790,469,2701.9,EUR,2025-02-07 18:14:00,ATM
7791,479,6542.53,USD,2025-03-08 08:01:45,Deposits
7792,348,1489.48,USD,2025-04-05 18:26:43,ATM
7793,397,4959.24,RUB,2025-04-20 16:11:47,Payments
7794,224,36.27,EUR,2025-01-10 21:48:59,Refunds
7795,115,1943.93,USD,2025-01-07 23:37:30,Transfers
7796,260,6321.02,EUR,2025-04-11 17:11:48,Refunds
7797,448,8744.87,EUR,2025-04-10 07:48:30,ATM
7798,153,499.79,EUR,2025-02-04 07:17:38,Transfers
7799,318,5589.94,RUB,2025-01-10 09:40:14,Deposits
7800,176,6371.38,USD,2025-01-11 11:31:07,Payments
7801,271,9324.59,USD,2025-03-10 12:59:54,ATM
7802,157,6554.89,EUR,2025-01-12 00:57:15,Payments
7803,393,1039.3,EUR,2025-01-17 02:25:30,ATM
7804,424,1475.97,RUB,2025-03-12 22:01:23,Transfers
7805,403,6361.28,EUR,2025-03-11 23:27:20,Payments
7806,381,2164.04,RUB,2025-04-28 01:50:46,Transfers
7807,194,9283.77,EUR,2025-04-08 11:50:52,Payments
7808,312,9207.67,EUR,2025-01-08 01:31:06,Refunds
7809,141,9487.07,RUB,2025-03-21 18:16:32,Refunds
7810,249,2936.6,USD,2025-01-14 09:37:27,Refunds
7811,302,7172.33,USD,2025-03-12 23:03:11,Fees
7812,367,6633.51,EUR,2025-03-26 14:20:08,Transfers
7813,138,365.68,EUR,2025-01-29 22:35:49,Fees
7814,425,2663.0,RUB,2025-04-13 02:03:44,Fees
7815,283,2075.6,EUR,2025-02-26 10:40:32,Transfers
7816,452,3714.38,RUB,2025-01-09 16:17:27,Refunds
7817,310,9531.01,USD,2025-01-18 12:20:53,Refunds
7818,318,8457.56,RUB,2025-01-29 11:17:10,Deposits
7819,377,2941.31,RUB,2025-03-27 06:00:21,ATM
7820,427,5305.01,USD,2025-01-13 18:36:02,Refunds
7821,163,1930.74,RUB,2025-01-01 07:17:32,Transfers
7822,304,2781.57,RUB,2025-03-16 04:25:04,Refunds
7823,111,659.38,EUR,2025-03-06 08:18:08,Transfers
